timestamp,start_time,close,high,low,open,volume
2024-01-04 10:00:00,1704362400000,43104.0,43130.6,42677.4,43038.9,5803.599
2024-01-04 11:00:00,1704366000000,43205.0,43268.9,42955.9,43104.0,3750.629
2024-01-04 12:00:00,1704369600000,43399.9,43490.0,43121.4,43205.0,7727.44
2024-01-04 13:00:00,1704373200000,43375.7,43532.8,43183.3,43399.9,5487.558
2024-01-04 14:00:00,1704376800000,43703.7,43800.0,43269.9,43375.7,9383.868
2024-01-04 15:00:00,1704380400000,44089.9,44390.0,43622.8,43703.7,20745.342
2024-01-04 16:00:00,1704384000000,43941.8,44175.5,43806.1,44089.9,9417.534
2024-01-04 17:00:00,1704387600000,44010.9,44270.6,43840.0,43941.8,7903.554
2024-01-04 18:00:00,1704391200000,44074.9,44187.2,43891.6,44010.9,3791.04
2024-01-04 19:00:00,1704394800000,43962.8,44477.9,43930.8,44074.9,11312.166
2024-01-04 20:00:00,1704398400000,44137.8,44875.5,43910.1,43962.8,14690.304
2024-01-04 21:00:00,1704402000000,44456.0,44814.9,44131.2,44137.8,13433.702
2024-01-04 22:00:00,1704405600000,44336.0,44773.4,44164.3,44456.0,9821.855
2024-01-04 23:00:00,1704409200000,44156.3,44379.2,44037.0,44336.0,4553.169
2024-01-05 00:00:00,1704412800000,44220.5,44260.0,43956.1,44156.3,5108.638
2024-01-05 01:00:00,1704416400000,43389.5,44293.0,42181.0,44220.5,28450.067
2024-01-05 02:00:00,1704420000000,43512.1,44019.3,43300.0,43389.5,11569.425
2024-01-05 03:00:00,1704423600000,43472.0,43862.8,43410.5,43512.1,6031.197
2024-01-05 04:00:00,1704427200000,43602.9,43646.7,43163.4,43472.0,6468.852
2024-01-05 05:00:00,1704430800000,43658.6,43741.5,43516.8,43602.9,3789.941
2024-01-05 06:00:00,1704434400000,43862.9,43940.0,43585.8,43658.6,4042.024
2024-01-05 07:00:00,1704438000000,43793.8,43950.0,43730.4,43862.9,3248.466
2024-01-05 08:00:00,1704441600000,43932.8,43973.9,43788.0,43793.8,2558.441
2024-01-05 09:00:00,1704445200000,44168.0,44391.2,43932.8,43932.8,12655.141
2024-01-05 10:00:00,1704448800000,43640.8,44175.0,43465.7,44168.0,7696.632
2024-01-05 11:00:00,1704452400000,43786.0,43931.0,43612.4,43640.8,5528.117
2024-01-05 12:00:00,1704456000000,43908.1,44300.0,43621.0,43786.0,8728.414
2024-01-05 13:00:00,1704459600000,44000.4,44129.4,43709.2,43908.1,6903.595
2024-01-05 14:00:00,1704463200000,43499.9,44085.0,42972.2,44000.4,19470.044
2024-01-05 15:00:00,1704466800000,43516.1,43827.1,43359.5,43499.9,8438.589
2024-01-05 16:00:00,1704470400000,43224.4,43600.0,43215.6,43516.1,7599.279
2024-01-05 17:00:00,1704474000000,43611.3,43637.1,43076.0,43224.4,7645.746
2024-01-05 18:00:00,1704477600000,43619.8,43716.3,43408.3,43611.3,3604.012
2024-01-05 19:00:00,1704481200000,43612.3,43836.3,43527.8,43619.8,3907.046
2024-01-05 20:00:00,1704484800000,43965.7,44436.4,43612.2,43612.3,15346.755
2024-01-05 21:00:00,1704488400000,43957.7,43977.9,43569.3,43965.7,7126.708
2024-01-05 22:00:00,1704492000000,43975.9,44068.5,43762.4,43957.7,2527.093
2024-01-05 23:00:00,1704495600000,44156.8,44353.0,43973.8,43975.9,5912.38
2024-01-06 00:00:00,1704499200000,44072.7,44229.4,43979.3,44156.8,2575.357
2024-01-06 01:00:00,1704502800000,43977.8,44100.0,43910.0,44072.7,1998.585
2024-01-06 02:00:00,1704506400000,43903.1,44024.6,43835.1,43977.8,2245.474
2024-01-06 03:00:00,1704510000000,43934.0,44027.9,43814.2,43903.1,1758.206
2024-01-06 04:00:00,1704513600000,43860.2,43977.5,43841.7,43934.0,931.363
2024-01-06 05:00:00,1704517200000,43710.8,43882.8,43603.0,43860.2,3726.614
2024-01-06 06:00:00,1704520800000,43472.1,43715.8,43440.0,43710.8,3779.834
2024-01-06 07:00:00,1704524400000,43671.1,43688.0,43400.7,43472.1,3573.92
2024-01-06 08:00:00,1704528000000,43715.8,43775.0,43574.1,43671.1,2426.426
2024-01-06 09:00:00,1704531600000,43669.0,43783.6,43654.0,43715.8,1376.433
2024-01-06 10:00:00,1704535200000,43709.0,43789.9,43599.1,43669.0,1540.521
2024-01-06 11:00:00,1704538800000,43683.6,43720.0,43630.0,43709.0,944.294
2024-01-06 12:00:00,1704542400000,43621.4,43765.0,43525.5,43683.6,2019.197
2024-01-06 13:00:00,1704546000000,43715.2,43750.0,43550.0,43621.4,1551.174
2024-01-06 14:00:00,1704549600000,43839.2,43935.5,43715.0,43715.2,4277.677
2024-01-06 15:00:00,1704553200000,43872.1,43908.0,43793.5,43839.2,1441.303
2024-01-06 16:00:00,1704556800000,43880.1,43981.0,43833.0,43872.1,1930.698
2024-01-06 17:00:00,1704560400000,43974.4,44020.0,43849.5,43880.1,1701.751
2024-01-06 18:00:00,1704564000000,44009.9,44168.6,43885.0,43974.4,3566.988
2024-01-06 19:00:00,1704567600000,43914.0,44028.0,43832.6,44009.9,1939.081
2024-01-06 20:00:00,1704571200000,43825.6,43967.8,43548.5,43914.0,4145.24
2024-01-06 21:00:00,1704574800000,43893.5,43949.4,43714.2,43825.6,1884.568
2024-01-06 22:00:00,1704578400000,43882.0,43930.0,43739.7,43893.5,1428.847
2024-01-06 23:00:00,1704582000000,43972.4,43992.5,43722.5,43882.0,1558.539
2024-01-07 00:00:00,1704585600000,44129.2,44285.0,43914.4,43972.4,4457.738
2024-01-07 01:00:00,1704589200000,43970.8,44171.4,43966.6,44129.2,2044.55
2024-01-07 02:00:00,1704592800000,43940.6,44100.0,43840.8,43970.8,2713.349
2024-01-07 03:00:00,1704596400000,43944.7,44045.4,43911.0,43940.6,1249.782
2024-01-07 04:00:00,1704600000000,44003.9,44048.0,43890.0,43944.7,1029.308
2024-01-07 05:00:00,1704603600000,43899.5,44078.7,43850.8,44003.9,1253.966
2024-01-07 06:00:00,1704607200000,44031.4,44111.0,43858.8,43899.5,2056.233
2024-01-07 07:00:00,1704610800000,44092.0,44112.8,43996.1,44031.4,1401.213
2024-01-07 08:00:00,1704614400000,44031.4,44182.5,44020.0,44092.0,1967.53
2024-01-07 09:00:00,1704618000000,43945.7,44082.0,43885.6,44031.4,2320.086
2024-01-07 10:00:00,1704621600000,43974.0,44008.5,43922.3,43945.7,977.617
2024-01-07 11:00:00,1704625200000,44076.9,44138.9,43973.6,43974.0,1732.855
2024-01-07 12:00:00,1704628800000,44102.5,44160.5,43971.1,44076.9,1871.915
2024-01-07 13:00:00,1704632400000,44426.7,44468.3,44084.9,44102.5,6941.211
2024-01-07 14:00:00,1704636000000,44418.9,44509.6,44286.0,44426.7,4205.604
2024-01-07 15:00:00,1704639600000,44061.0,44444.0,43935.0,44418.9,6793.992
2024-01-07 16:00:00,1704643200000,43922.8,44204.7,43835.9,44061.0,5145.41
2024-01-07 17:00:00,1704646800000,44070.9,44118.9,43639.6,43922.8,5499.799
2024-01-07 18:00:00,1704650400000,44106.5,44189.9,44037.9,44070.9,1815.004
2024-01-07 19:00:00,1704654000000,44249.9,44272.9,44042.3,44106.5,1927.435
2024-01-07 20:00:00,1704657600000,44125.0,44280.0,44120.0,44249.9,1263.594
2024-01-07 21:00:00,1704661200000,44243.9,44263.2,44112.4,44125.0,1867.4
2024-01-07 22:00:00,1704664800000,43863.2,44243.9,43768.9,44243.9,5474.911
2024-01-07 23:00:00,1704668400000,43936.2,44028.7,43577.0,43863.2,7650.394
2024-01-08 00:00:00,1704672000000,43641.9,43997.7,43630.2,43936.2,4709.897
2024-01-08 01:00:00,1704675600000,43716.0,43819.8,43610.8,43641.9,2339.577
2024-01-08 02:00:00,1704679200000,43363.0,43805.0,43136.9,43716.0,8632.148
2024-01-08 03:00:00,1704682800000,43527.7,43572.6,43213.1,43363.0,5559.21
2024-01-08 04:00:00,1704686400000,43611.9,43625.0,43446.5,43527.7,2586.941
2024-01-08 05:00:00,1704690000000,43654.0,43669.6,43486.0,43611.9,2549.473
2024-01-08 06:00:00,1704693600000,43920.3,44444.0,43605.6,43654.0,15992.787
2024-01-08 07:00:00,1704697200000,43979.0,44088.0,43789.4,43920.3,3928.632
2024-01-08 08:00:00,1704700800000,43870.0,44079.9,43853.1,43979.0,2137.348
2024-01-08 09:00:00,1704704400000,43731.6,43924.6,43640.1,43870.0,3067.786
2024-01-08 10:00:00,1704708000000,44100.0,44148.0,43698.9,43731.6,4495.324
2024-01-08 11:00:00,1704711600000,44653.9,44749.3,43906.1,44100.0,14930.271
2024-01-08 12:00:00,1704715200000,45118.0,45211.1,44296.1,44653.9,29919.653
2024-01-08 13:00:00,1704718800000,44925.9,45183.5,44820.2,45118.0,10487.396
2024-01-08 14:00:00,1704722400000,44798.7,45112.9,44672.1,44925.9,6227.585
2024-01-08 15:00:00,1704726000000,44975.3,45413.0,44465.0,44798.7,15066.649
2024-01-08 16:00:00,1704729600000,44943.1,45170.0,44791.0,44975.3,6835.379
2024-01-08 17:00:00,1704733200000,45648.0,45683.0,44900.0,44943.1,12733.765
2024-01-08 18:00:00,1704736800000,46981.2,47033.0,45648.0,45648.0,37747.778
2024-01-08 19:00:00,1704740400000,47005.9,47318.3,46550.0,46981.2,17799.604
2024-01-08 20:00:00,1704744000000,46799.9,47180.0,46726.3,47005.9,7547.419
2024-01-08 21:00:00,1704747600000,47082.0,47238.3,46666.6,46799.9,6678.924
2024-01-08 22:00:00,1704751200000,47015.4,47134.6,46822.3,47082.0,3456.915
2024-01-08 23:00:00,1704754800000,46972.8,47125.9,46844.2,47015.4,3191.971
2024-01-09 00:00:00,1704758400000,46700.0,47164.0,46261.0,46972.8,12202.001
2024-01-09 01:00:00,1704762000000,46589.2,46820.2,46324.0,46700.0,7237.874
2024-01-09 02:00:00,1704765600000,46802.0,46812.6,46510.0,46589.2,3418.572
2024-01-09 03:00:00,1704769200000,46949.2,47009.3,46770.0,46802.0,4247.463
2024-01-09 04:00:00,1704772800000,46823.8,46966.8,46681.7,46949.2,3066.028
2024-01-09 05:00:00,1704776400000,46741.4,46878.0,46624.0,46823.8,3002.479
2024-01-09 06:00:00,1704780000000,46801.4,46853.0,46690.9,46741.4,2090.01
2024-01-09 07:00:00,1704783600000,46855.0,46957.0,46750.0,46801.4,2516.916
2024-01-09 08:00:00,1704787200000,46573.3,46900.0,46531.0,46855.0,3833.706
2024-01-09 09:00:00,1704790800000,46519.5,46718.0,46411.8,46573.3,4266.316
2024-01-09 10:00:00,1704794400000,46474.8,46704.8,46423.4,46519.5,2874.43
2024-01-09 11:00:00,1704798000000,46643.9,46666.2,46456.3,46474.8,3018.975
2024-01-09 12:00:00,1704801600000,46186.3,47065.0,45500.0,46643.9,21726.746
2024-01-09 13:00:00,1704805200000,46851.0,47080.0,46065.4,46186.3,18963.957
2024-01-09 14:00:00,1704808800000,46577.7,47017.9,46500.0,46851.0,10961.555
2024-01-09 15:00:00,1704812400000,46875.0,47039.1,46430.0,46577.7,12369.579
2024-01-09 16:00:00,1704816000000,46904.0,46985.0,46717.0,46875.0,4323.853
2024-01-09 17:00:00,1704819600000,46725.9,46929.2,46640.3,46904.0,3949.477
2024-01-09 18:00:00,1704823200000,46649.8,46748.5,46500.0,46725.9,4738.012
2024-01-09 19:00:00,1704826800000,46882.1,46900.0,46583.3,46649.8,3219.118
2024-01-09 20:00:00,1704830400000,46647.8,46948.7,46600.0,46882.1,3230.028
2024-01-09 21:00:00,1704834000000,45455.6,48083.4,44750.0,46647.8,84755.425
2024-01-09 22:00:00,1704837600000,46259.6,46290.0,45309.0,45455.6,12713.101
2024-01-09 23:00:00,1704841200000,46128.0,46264.5,45913.2,46259.6,5267.796
2024-01-10 00:00:00,1704844800000,45872.5,46259.9,45780.1,46128.0,7693.479
2024-01-10 01:00:00,1704848400000,45949.9,45982.6,45633.3,45872.5,4043.346
2024-01-10 02:00:00,1704852000000,45995.9,46116.6,45899.1,45949.9,2855.651
2024-01-10 03:00:00,1704855600000,46129.1,46227.0,45943.0,45995.9,2563.102
2024-01-10 04:00:00,1704859200000,45973.3,46197.5,45956.5,46129.1,2462.386
2024-01-10 05:00:00,1704862800000,45997.5,46042.0,45911.9,45973.3,1544.921
2024-01-10 06:00:00,1704866400000,46025.7,46088.3,45883.3,45997.5,1873.153
2024-01-10 07:00:00,1704870000000,45773.6,46045.0,45738.5,46025.7,3280.453
2024-01-10 08:00:00,1704873600000,45340.8,45877.9,45322.4,45773.6,7345.57
2024-01-10 09:00:00,1704877200000,45680.1,45728.8,45324.3,45340.8,5887.884
2024-01-10 10:00:00,1704880800000,45544.4,45757.6,45538.6,45680.1,2915.984
2024-01-10 11:00:00,1704884400000,45544.0,45676.8,44881.0,45544.4,10413.354
2024-01-10 12:00:00,1704888000000,44678.0,45688.0,44354.5,45544.0,27359.806
2024-01-10 13:00:00,1704891600000,45135.9,45448.8,44301.0,44678.0,19471.604
2024-01-10 14:00:00,1704895200000,44904.0,45434.7,44824.3,45135.9,12238.667
2024-01-10 15:00:00,1704898800000,45578.4,45689.4,44812.3,44904.0,15109.954
2024-01-10 16:00:00,1704902400000,45329.2,45760.4,45182.7,45578.4,10850.613
2024-01-10 17:00:00,1704906000000,46426.0,46481.7,45242.2,45329.2,16220.977
2024-01-10 18:00:00,1704909600000,46562.1,46699.3,45843.0,46426.0,17901.418
2024-01-10 19:00:00,1704913200000,46506.2,46777.0,46051.6,46562.1,15595.797
2024-01-10 20:00:00,1704916800000,46137.2,46523.0,44727.6,46506.2,56383.019
2024-01-10 21:00:00,1704920400000,45970.7,46318.1,45140.2,46137.2,27661.723
2024-01-10 22:00:00,1704924000000,46920.0,46964.9,45765.1,45970.7,17238.225
2024-01-10 23:00:00,1704927600000,46659.9,47732.0,46327.6,46920.0,33569.625
2024-01-11 00:00:00,1704931200000,46682.1,46731.8,46305.0,46659.9,8705.992
2024-01-11 01:00:00,1704934800000,46510.1,46764.7,46472.3,46682.1,3172.995
2024-01-11 02:00:00,1704938400000,46571.4,46630.6,46495.7,46510.1,1816.075
2024-01-11 03:00:00,1704942000000,46508.8,46608.1,46171.0,46571.4,8728.249
2024-01-11 04:00:00,1704945600000,46416.6,46520.0,46320.0,46508.8,2169.253
2024-01-11 05:00:00,1704949200000,46080.1,46436.9,45851.0,46416.6,7063.012
2024-01-11 06:00:00,1704952800000,45901.9,46105.3,45620.0,46080.1,6651.236
2024-01-11 07:00:00,1704956400000,46113.2,46188.2,45884.0,45901.9,5257.97
2024-01-11 08:00:00,1704960000000,46286.4,46339.9,46067.1,46113.2,2757.195
2024-01-11 09:00:00,1704963600000,46223.6,46369.6,46213.2,46286.4,2349.009
2024-01-11 10:00:00,1704967200000,46880.1,46889.1,46198.2,46223.6,9095.131
2024-01-11 11:00:00,1704970800000,47067.1,47183.4,46701.3,46880.1,9488.921
2024-01-11 12:00:00,1704974400000,47459.2,47484.8,46945.4,47067.1,9133.187
2024-01-11 13:00:00,1704978000000,47332.9,47459.3,46741.7,47459.2,17046.147
2024-01-11 14:00:00,1704981600000,48578.2,49054.4,47202.1,47332.9,51132.616
2024-01-11 15:00:00,1704985200000,46822.3,48684.5,46476.1,48578.2,43735.712
2024-01-11 16:00:00,1704988800000,46040.2,47059.4,45756.0,46822.3,33889.96
2024-01-11 17:00:00,1704992400000,46528.4,46587.4,45525.3,46040.2,15808.758
2024-01-11 18:00:00,1704996000000,46629.0,46693.2,46263.5,46528.4,6931.579
2024-01-11 19:00:00,1704999600000,46714.8,46768.8,46295.1,46629.0,4324.221
2024-01-11 20:00:00,1705003200000,46241.8,46982.5,46106.0,46714.8,12854.658
2024-01-11 21:00:00,1705006800000,46168.8,46473.0,46117.5,46241.8,4367.182
2024-01-11 22:00:00,1705010400000,46422.6,46458.6,46083.7,46168.8,2793.144
2024-01-11 23:00:00,1705014000000,46347.7,46511.8,46308.5,46422.6,2192.784
2024-01-12 00:00:00,1705017600000,46306.4,46550.0,46002.9,46347.7,6786.56
2024-01-12 01:00:00,1705021200000,46149.4,46348.0,45909.1,46306.4,4762.695
2024-01-12 02:00:00,1705024800000,46163.9,46275.5,46008.0,46149.4,2904.379
2024-01-12 03:00:00,1705028400000,45995.2,46198.0,45933.0,46163.9,3016.364
2024-01-12 04:00:00,1705032000000,45963.0,46123.5,45862.0,45995.2,3114.895
2024-01-12 05:00:00,1705035600000,46208.5,46232.7,45900.8,45963.0,2653.216
2024-01-12 06:00:00,1705039200000,46121.0,46397.8,46121.0,46208.5,3383.37
2024-01-12 07:00:00,1705042800000,46017.3,46162.5,45681.0,46121.0,7005.145
2024-01-12 08:00:00,1705046400000,45868.1,46021.9,45629.7,46017.3,5654.146
2024-01-12 09:00:00,1705050000000,45960.6,46111.0,45530.2,45868.1,10820.01
2024-01-12 10:00:00,1705053600000,46077.9,46157.0,45853.9,45960.6,3653.102
2024-01-12 11:00:00,1705057200000,45968.8,46290.0,45956.5,46077.9,4778.556
2024-01-12 12:00:00,1705060800000,45887.7,46139.0,45680.0,45968.8,4638.053
2024-01-12 13:00:00,1705064400000,45794.3,45966.1,45603.0,45887.7,5881.607
2024-01-12 14:00:00,1705068000000,45483.1,46037.0,45280.0,45794.3,17843.903
2024-01-12 15:00:00,1705071600000,44501.5,45501.9,44358.4,45483.1,26650.493
2024-01-12 16:00:00,1705075200000,43662.0,44722.0,43202.6,44501.5,46348.523
2024-01-12 17:00:00,1705078800000,43841.8,43846.7,43309.0,43662.0,17556.731
2024-01-12 18:00:00,1705082400000,43517.0,43978.4,43354.4,43841.8,12917.033
2024-01-12 19:00:00,1705086000000,43512.1,43768.5,43310.0,43517.0,8049.057
2024-01-12 20:00:00,1705089600000,43689.1,44000.0,43456.0,43512.1,8667.066
2024-01-12 21:00:00,1705093200000,43479.3,43899.3,43213.0,43689.1,8690.502
2024-01-12 22:00:00,1705096800000,42521.8,43489.6,41323.0,43479.3,40660.572
2024-01-12 23:00:00,1705100400000,42797.9,42965.4,42493.0,42521.8,9344.755
2024-01-13 00:00:00,1705104000000,42813.8,43025.2,42770.0,42797.9,4609.496
2024-01-13 01:00:00,1705107600000,42684.0,42904.0,42520.1,42813.8,5942.434
2024-01-13 02:00:00,1705111200000,42557.9,42869.0,42551.7,42684.0,3103.616
2024-01-13 03:00:00,1705114800000,42629.6,42699.9,42449.0,42557.9,2590.512
2024-01-13 04:00:00,1705118400000,42855.3,42880.5,42574.2,42629.6,2920.272
2024-01-13 05:00:00,1705122000000,43111.9,43146.0,42785.7,42855.3,4580.185
2024-01-13 06:00:00,1705125600000,43162.9,43190.0,42968.7,43111.9,3021.253
2024-01-13 07:00:00,1705129200000,43113.4,43267.6,43072.9,43162.9,3142.945
2024-01-13 08:00:00,1705132800000,43183.0,43260.8,43080.9,43113.4,1814.861
2024-01-13 09:00:00,1705136400000,42934.0,43207.9,42775.6,43183.0,4854.135
2024-01-13 10:00:00,1705140000000,42714.8,42940.2,42634.6,42934.0,5098.241
2024-01-13 11:00:00,1705143600000,42638.9,42818.0,42506.0,42714.8,5003.019
2024-01-13 12:00:00,1705147200000,42704.1,42784.4,42522.3,42638.9,3124.145
2024-01-13 13:00:00,1705150800000,42749.9,42808.9,42628.0,42704.1,2988.546
2024-01-13 14:00:00,1705154400000,42874.9,42988.0,42651.1,42749.9,4623.119
2024-01-13 15:00:00,1705158000000,43169.3,43259.0,42872.1,42874.9,6231.096
2024-01-13 16:00:00,1705161600000,42905.0,43202.0,42735.4,43169.3,6331.714
2024-01-13 17:00:00,1705165200000,42910.6,43024.0,42772.5,42905.0,2874.69
2024-01-13 18:00:00,1705168800000,42812.3,42919.6,42730.0,42910.6,2548.961
2024-01-13 19:00:00,1705172400000,42795.0,43002.5,42788.9,42812.3,2255.692
2024-01-13 20:00:00,1705176000000,42870.0,42924.3,42706.3,42795.0,1881.151
2024-01-13 21:00:00,1705179600000,42970.2,42990.0,42828.8,42870.0,918.879
2024-01-13 22:00:00,1705183200000,43007.4,43074.4,42891.7,42970.2,1388.809
2024-01-13 23:00:00,1705186800000,42855.0,43010.0,42810.1,43007.4,1057.853
2024-01-14 00:00:00,1705190400000,42699.8,42902.6,42667.0,42855.0,2184.756
2024-01-14 01:00:00,1705194000000,42782.0,42856.4,42688.1,42699.8,999.297
2024-01-14 02:00:00,1705197600000,42797.2,42837.8,42668.5,42782.0,963.116
2024-01-14 03:00:00,1705201200000,42704.4,42824.4,42658.8,42797.2,2183.322
2024-01-14 04:00:00,1705204800000,42600.1,42724.0,42576.7,42704.4,1806.699
