timestamp,start_time,datetime,fundingRate
2024-01-11 10:00:00,1704967200000,2024-01-11 10:00:00,0.01
2024-01-11 11:00:00,1704970800000,2024-01-11 11:00:00,0.01
2024-01-11 12:00:00,1704974400000,2024-01-11 12:00:00,0.01
2024-01-11 13:00:00,1704978000000,2024-01-11 13:00:00,0.01
2024-01-11 14:00:00,1704981600000,2024-01-11 14:00:00,0.01
2024-01-11 15:00:00,1704985200000,2024-01-11 15:00:00,0.01
2024-01-11 16:00:00,1704988800000,2024-01-11 16:00:00,0.01
2024-01-11 17:00:00,1704992400000,2024-01-11 17:00:00,0.01
2024-01-11 18:00:00,1704996000000,2024-01-11 18:00:00,0.01
2024-01-11 19:00:00,1704999600000,2024-01-11 19:00:00,0.01
2024-01-11 20:00:00,1705003200000,2024-01-11 20:00:00,0.01
2024-01-11 21:00:00,1705006800000,2024-01-11 21:00:00,0.01
2024-01-11 22:00:00,1705010400000,2024-01-11 22:00:00,0.01
2024-01-11 23:00:00,1705014000000,2024-01-11 23:00:00,0.01
2024-01-12 00:00:00,1705017600000,2024-01-12 00:00:00,0.01
2024-01-12 01:00:00,1705021200000,2024-01-12 01:00:00,0.01
2024-01-12 02:00:00,1705024800000,2024-01-12 02:00:00,0.01
2024-01-12 03:00:00,1705028400000,2024-01-12 03:00:00,0.01
2024-01-12 04:00:00,1705032000000,2024-01-12 04:00:00,0.01
2024-01-12 05:00:00,1705035600000,2024-01-12 05:00:00,0.01
2024-01-12 06:00:00,1705039200000,2024-01-12 06:00:00,0.01
2024-01-12 07:00:00,1705042800000,2024-01-12 07:00:00,0.01
2024-01-12 08:00:00,1705046400000,2024-01-12 08:00:00,0.01
2024-01-12 09:00:00,1705050000000,2024-01-12 09:00:00,0.01
2024-01-12 10:00:00,1705053600000,2024-01-12 10:00:00,0.01
2024-01-12 11:00:00,1705057200000,2024-01-12 11:00:00,0.01
2024-01-12 12:00:00,1705060800000,2024-01-12 12:00:00,0.01
2024-01-12 13:00:00,1705064400000,2024-01-12 13:00:00,0.01
