timestamp,start_time,date,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
2023-08-12,1691798400000,2023-08-12,0.50314156,0.61264269,2668.59230844,10190.12606418
2023-08-13,1691884800000,2023-08-13,0.56812505,0.60594595,2391.73641899,8851.38835675
2023-08-14,1691971200000,2023-08-14,0.72331277,0.58561587,3352.79400132,14356.31195796
2023-08-15,1692057600000,2023-08-15,0.70387292,0.59652949,3042.05696522,14506.11710256
2023-08-16,1692144000000,2023-08-16,0.71442165,0.61256982,3223.29105842,15654.4071025
2023-08-17,1692230400000,2023-08-17,0.94229274,0.66902981,5126.79596354,21866.84524929
2023-08-18,1692316800000,2023-08-18,0.72165365,0.69668862,3102.96741921,17531.85366795
2023-08-19,1692403200000,2023-08-19,0.4798269,0.69335795,2094.15328064,9230.43014058
2023-08-20,1692489600000,2023-08-20,0.52670687,0.68744107,1739.36832173,8074.41635916
2023-08-21,1692576000000,2023-08-21,0.61255034,0.67161787,1796.96762161,11656.83299891
2023-08-22,1692662400000,2023-08-22,0.65201858,0.6642101,2661.55711062,13489.61242586
2023-08-23,1692748800000,2023-08-23,0.96946608,0.70064502,9020.61106507,19477.54295803
2023-08-24,1692835200000,2023-08-24,0.60584962,0.65258172,2732.25317402,12808.87277076
2023-08-25,1692921600000,2023-08-25,0.47075725,0.61673938,2022.35722106,11001.12627316
2023-08-26,1693008000000,2023-08-26,0.41733173,0.6078115,1800.10768808,8288.20810084
2023-08-27,1693094400000,2023-08-27,0.50166423,0.60423398,2652.51458115,7605.22975837
2023-08-28,1693180800000,2023-08-28,0.40892255,0.57514429,1299.6872662,7834.13826772
2023-08-29,1693267200000,2023-08-29,0.66966736,0.57766555,3561.12788676,14709.24359881
2023-08-30,1693353600000,2023-08-30,0.5419373,0.51659001,1746.80892171,11011.62399459
2023-08-31,1693440000000,2023-08-31,0.58341872,0.51338559,3249.35525131,14094.81280572
2023-09-01,1693526400000,2023-09-01,0.72535785,0.54975711,4984.65387035,18561.1821512
2023-09-02,1693612800000,2023-09-02,0.40353129,0.54778561,1697.7469018,8459.6300246
2023-09-03,1693699200000,2023-09-03,0.4441112,0.53956375,1651.9040372,7228.79808246
2023-09-04,1693785600000,2023-09-04,0.43830225,0.54376085,1489.1075616,7952.11768391
2023-09-05,1693872000000,2023-09-05,0.46401396,0.5143818,1684.11744572,8868.69876291
2023-09-06,1693958400000,2023-09-06,0.45954875,0.502612,1713.58879216,9498.41318985
2023-09-07,1694044800000,2023-09-07,0.50541411,0.49146849,2053.33270341,10622.79380426
2023-09-08,1694131200000,2023-09-08,0.42940823,0.44918997,1924.08641685,9309.99986511
2023-09-09,1694217600000,2023-09-09,0.36205591,0.44326492,2060.9444056,7182.10301503
2023-09-10,1694304000000,2023-09-10,0.47085577,0.44708557,1896.72436678,7344.87922064
2023-09-11,1694390400000,2023-09-11,0.55701302,0.46404425,1933.19419509,10887.93351392
2023-09-12,1694476800000,2023-09-12,0.5986475,0.48327761,1955.46953864,12090.88357215
2023-09-13,1694563200000,2023-09-13,0.45104919,0.48206339,1516.851432,9188.77409855
2023-09-14,1694649600000,2023-09-14,0.52774041,0.48525286,1978.71073502,11172.79232422
2023-09-15,1694736000000,2023-09-15,0.4143858,0.4831068,1810.88844582,9686.68245084
2023-09-16,1694822400000,2023-09-16,0.40011422,0.4885437,1528.87906795,7399.31224199
2023-09-17,1694908800000,2023-09-17,0.35511106,0.47200874,1232.97713798,5254.22319146
2023-09-18,1694995200000,2023-09-18,0.57637562,0.47477483,1554.95534104,10264.67349322
2023-09-19,1695081600000,2023-09-19,0.55315202,0.46827547,2747.6145558,11289.2796501
2023-09-20,1695168000000,2023-09-20,0.56615108,0.4847186,2861.80823915,11833.12379884
2023-09-21,1695254400000,2023-09-21,0.53381894,0.48558696,2394.61375262,10751.64720558
2023-09-22,1695340800000,2023-09-22,0.51828557,0.50042979,4442.20388952,10700.00566709
2023-09-23,1695427200000,2023-09-23,0.28005852,0.48327897,1042.07810262,5296.74671304
2023-09-24,1695513600000,2023-09-24,0.49193893,0.50282581,1826.88646889,7527.6494304
2023-09-25,1695600000000,2023-09-25,0.62387473,0.5096114,2144.91940704,12010.83634932
2023-09-26,1695686400000,2023-09-26,0.56646098,0.51151268,2046.17494832,11141.15446384
2023-09-27,1695772800000,2023-09-27,0.59617712,0.51580211,1990.58080191,12151.87826486
2023-09-28,1695859200000,2023-09-28,0.76873658,0.54936178,5812.0852494,16602.40386725
2023-09-29,1695945600000,2023-09-29,0.39758266,0.5321185,1857.05054128,9844.94187917
2023-09-30,1696032000000,2023-09-30,0.31512753,0.53712836,1135.8661348,6402.13083526
2023-10-01,1696118400000,2023-10-01,0.38369408,0.52166481,1981.00005741,6669.75425851
2023-10-02,1696204800000,2023-10-02,0.68377411,0.53022187,2535.65437472,15159.95583056
2023-10-03,1696291200000,2023-10-03,0.45769443,0.51468379,1530.79655244,9775.43754759
2023-10-04,1696377600000,2023-10-04,0.41422772,0.48869102,1620.14908726,8635.81959611
2023-10-05,1696464000000,2023-10-05,0.48902173,0.44873175,1407.22102556,10602.48022422
2023-10-06,1696550400000,2023-10-06,0.47574061,0.45989717,2123.36246872,10773.62188433
2023-10-07,1696636800000,2023-10-07,0.33812417,0.46318241,1109.17892274,6533.23517908
2023-10-08,1696723200000,2023-10-08,0.34499553,0.45765404,1301.76825129,5148.3683208
2023-10-09,1696809600000,2023-10-09,0.63322952,0.45043339,2078.29287266,11177.76752294
2023-10-10,1696896000000,2023-10-10,0.46716157,0.45178584,1613.00755331,9044.24794584
2023-10-11,1696982400000,2023-10-11,0.69968179,0.49256499,3924.89592325,13934.86255274
2023-10-12,1697068800000,2023-10-12,0.67123153,0.51859496,3125.64996339,13745.47921478
2023-10-13,1697155200000,2023-10-13,0.44400473,0.51406126,1524.60402949,9847.58081821
2023-10-14,1697241600000,2023-10-14,0.30720463,0.50964419,1009.69830213,5729.36630626
2023-10-15,1697328000000,2023-10-15,0.48593795,0.52977882,1892.2392945,7236.58801847
2023-10-16,1697414400000,2023-10-16,0.8254198,0.55723457,3446.35845517,16987.96489002
2023-10-17,1697500800000,2023-10-17,0.58803271,0.57450188,1544.33672581,11912.3665987
2023-10-18,1697587200000,2023-10-18,0.53111349,0.55042069,3200.90989801,10681.75457255
2023-10-19,1697673600000,2023-10-19,0.49578662,0.52535713,1944.64827414,10156.68467408
2023-10-20,1697760000000,2023-10-20,0.70319052,0.56238367,2404.13371333,16893.44905411
2023-10-21,1697846400000,2023-10-21,0.5404416,0.59570324,1793.20446683,10648.8612078
2023-10-22,1697932800000,2023-10-22,0.53746581,0.60306436,1483.81106482,8309.22134764
2023-10-23,1698019200000,2023-10-23,0.76673376,0.59468064,2559.9905869,16289.25863092
2023-10-24,1698105600000,2023-10-24,1.11799035,0.67038888,4849.49537442,26732.26724498
2023-10-25,1698192000000,2023-10-25,0.69006139,0.69309572,2880.62312127,15304.18154555
2023-10-26,1698278400000,2023-10-26,0.57013246,0.70371656,1746.50899401,12124.43692212
2023-10-27,1698364800000,2023-10-27,0.6074132,0.69003408,3462.33075164,13728.75309675
2023-10-28,1698451200000,2023-10-28,0.45888256,0.67838279,1712.91886168,8562.74853739
2023-10-29,1698537600000,2023-10-29,0.3945245,0.6579626,1049.00047679,6076.46631909
2023-10-30,1698624000000,2023-10-30,0.62899592,0.63828577,2200.85449383,11889.28093223
2023-10-31,1698710400000,2023-10-31,0.52699798,0.55385829,1404.41854946,10870.38740958
2023-11-01,1698796800000,2023-11-01,0.67835487,0.55218593,3872.71643813,14453.02895158
2023-11-02,1698883200000,2023-11-02,0.68257512,0.56824916,5122.72832918,15932.66834537
2023-11-03,1698969600000,2023-11-03,0.45325372,0.54622638,1602.54350817,9424.95791915
2023-11-04,1699056000000,2023-11-04,0.34162938,0.52947593,1435.21460145,6660.74795481
2023-11-05,1699142400000,2023-11-05,0.41126147,0.53186692,1476.49688208,6887.39585406
2023-11-06,1699228800000,2023-11-06,0.56055061,0.52208902,1970.53219642,9997.42019364
2023-11-07,1699315200000,2023-11-07,0.31051515,0.4911629,2174.31548606,6198.81403089
2023-11-08,1699401600000,2023-11-08,0.20215978,0.42313503,1593.33811385,3748.64871674
2023-11-09,1699488000000,2023-11-09,0.63250539,0.41598221,3839.07668351,12708.93088653
2023-11-10,1699574400000,2023-11-10,1.59085022,0.578496,6706.42007106,35720.9508682
2023-11-11,1699660800000,2023-11-11,0.4997575,0.60108573,2108.79821179,8553.34957242
2023-11-12,1699747200000,2023-11-12,0.70250611,0.64269211,2227.00203326,8614.1299444
2023-11-13,1699833600000,2023-11-13,0.56034855,0.64266324,2015.92592235,9274.32881485
2023-11-14,1699920000000,2023-11-14,0.67296776,0.69444219,2851.8142301,11784.33849401
2023-11-15,1700006400000,2023-11-15,0.71335116,0.76746953,3037.95392566,11598.37650322
2023-11-16,1700092800000,2023-11-16,0.47868202,0.74549476,1758.30130022,7574.18559788
2023-11-17,1700179200000,2023-11-17,0.53971542,0.59533265,3405.60042763,10444.57286261
2023-11-18,1700265600000,2023-11-18,0.37583596,0.57762957,2127.04909367,5180.89874183
2023-11-19,1700352000000,2023-11-19,0.47240088,0.54475739,2015.60667618,5628.65651318
2023-11-20,1700438400000,2023-11-20,0.69304331,0.56371379,1971.43464938,10582.07824074
2023-11-21,1700524800000,2023-11-21,0.71623673,0.56989507,3674.94603502,11274.99852861
2023-11-22,1700611200000,2023-11-22,0.7103634,0.56946825,3647.51045777,11487.99684562
2023-11-23,1700697600000,2023-11-23,0.49642249,0.5720026,1605.21142611,7663.2739823
2023-11-24,1700784000000,2023-11-24,0.57107571,0.57648264,2342.68557924,10427.27131498
2023-11-25,1700870400000,2023-11-25,0.44493187,0.58635348,1929.8629226,6261.08126175
2023-11-26,1700956800000,2023-11-26,0.58714594,0.60274564,2052.99952823,6719.88527958
2023-11-27,1701043200000,2023-11-27,0.74051557,0.60952739,3229.32038604,10376.84464341
2023-11-28,1701129600000,2023-11-28,0.63993406,0.59862701,2540.44098309,11241.72159323
2023-11-29,1701216000000,2023-11-29,0.56467815,0.57781483,2728.9506129,10648.70062954
2023-11-30,1701302400000,2023-11-30,0.5921441,0.59148934,2606.80704064,10410.4853925
2023-12-01,1701388800000,2023-12-01,0.58573711,0.59358383,2325.08183741,12564.64667239
2023-12-02,1701475200000,2023-12-02,0.5571561,0.60961586,2409.73034077,8976.89907675
2023-12-03,1701561600000,2023-12-03,0.48806257,0.59546109,1696.79784163,6875.82554674
2023-12-04,1701648000000,2023-12-04,0.90007151,0.6182548,3842.32780986,17765.61148783
2023-12-05,1701734400000,2023-12-05,0.58629155,0.61059158,2191.5889025,9200.08703759
2023-12-06,1701820800000,2023-12-06,0.93558446,0.6635782,3114.66273781,18528.3145748
2023-12-07,1701907200000,2023-12-07,0.9032576,0.70802299,6792.9808369,15222.60036395
2023-12-08,1701993600000,2023-12-08,0.63187593,0.71461425,3429.26028773,11551.95571726
2023-12-09,1702080000000,2023-12-09,0.66542538,0.73008129,3482.59022822,10391.28273272
2023-12-10,1702166400000,2023-12-10,0.55962051,0.74030385,2266.58751924,6857.03007136
2023-12-11,1702252800000,2023-12-11,1.16437058,0.77806086,5777.73697974,18452.94492557
2023-12-12,1702339200000,2023-12-12,0.7042273,0.79490882,4124.06800264,13101.4446137
2023-12-13,1702425600000,2023-12-13,0.82757515,0.77947892,3796.30794681,12571.69406581
2023-12-14,1702512000000,2023-12-14,0.41937895,0.7103534,1743.6118435,5989.15079735
2023-12-15,1702598400000,2023-12-15,0.46868328,0.68704016,1800.47961573,7663.44030796
2023-12-16,1702684800000,2023-12-16,0.20749715,0.62162185,1245.95391659,2305.7083513
2023-12-17,1702771200000,2023-12-17,0.73873602,0.64720978,2477.38727465,8226.56433303
2023-12-18,1702857600000,2023-12-18,0.92019608,0.6123277,3238.28441962,13442.2244009
2023-12-19,1702944000000,2023-12-19,0.65282787,0.60498493,3604.3893235,9014.24717022
2023-12-20,1703030400000,2023-12-20,0.86823107,0.61079292,3028.02261155,12390.5255616
2023-12-21,1703116800000,2023-12-21,0.54297427,0.62844939,2060.62511519,7630.96035176
2023-12-22,1703203200000,2023-12-22,0.29764261,0.60401501,1344.38108072,5184.33902191
2023-12-23,1703289600000,2023-12-23,0.19827614,0.60269772,898.37685674,2749.69350379
2023-12-24,1703376000000,2023-12-24,0.28199825,0.53744947,1421.88979935,3256.51578268
2023-12-25,1703462400000,2023-12-25,1.78462542,0.66093938,2380.04942296,17721.33046522
2023-12-26,1703548800000,2023-12-26,0.54937447,0.64616032,2131.73531831,6033.77983414
2023-12-27,1703635200000,2023-12-27,0.51006552,0.59499381,2648.35885628,5743.84779377
2023-12-28,1703721600000,2023-12-28,0.33451315,0.56521365,1473.10838105,4452.70459042
2023-12-29,1703808000000,2023-12-29,0.29965766,0.56550152,1467.28567887,4244.35115526
2023-12-30,1703894400000,2023-12-30,1.61277603,0.76757293,3056.83005219,20745.13812004
2023-12-31,1703980800000,2023-12-31,1.25596442,0.90671095,5174.61716507,13077.10157247
